subj,date,beeps,activity,gm,gmd_by,sitco,partner
ID9,11/25/2015,1,F,NA,NA,NA,NA
ID9,11/25/2015,1,F,NA,NA,NA,NA
ID9,11/25/2015,1,F,NA,NA,NA,NA
ID13,11/25/2015,2,M,NA,NA,NA,NA
ID13,11/25/2015,8,R,NA,NA,NA,NA
ID13,11/25/2015,19,F,NA,NA,NA,NA
ID13,11/25/2015,1,F,NA,NA,NA,NA
ID11,11/25/2015,5,F,NA,NA,NA,NA
ID11,11/25/2015,14,R,NA,NA,NA,NA
ID11,11/25/2015,2,F,NA,NA,NA,NA
ID11,11/25/2015,1,F,NA,NA,NA,NA
ID11,11/25/2015,1,F,NA,NA,NA,NA
ID11,11/25/2015,1,sitco,NA,NA,ID53,ID53
ID11,11/25/2015,1,F,NA,NA,NA,NA
ID11,11/25/2015,1,R,NA,NA,NA,NA
ID11,11/25/2015,4,F,NA,NA,NA,NA
ID19,11/25/2015,1,M,NA,NA,NA,NA
ID19,11/25/2015,4,R,NA,NA,NA,NA
ID19,11/25/2015,2,F,NA,NA,NA,NA
ID19,11/25/2015,1,F,NA,NA,NA,NA
ID19,11/25/2015,2,F,NA,NA,NA,NA
ID19,11/25/2015,4,F,NA,NA,NA,NA
ID19,11/25/2015,3,F,NA,NA,NA,NA
ID19,11/25/2015,6,F,NA,NA,NA,NA
ID19,11/25/2015,3,F,NA,NA,NA,NA
ID19,11/25/2015,1,F,NA,NA,NA,NA
ID19,11/25/2015,3,F,NA,NA,NA,NA
ID12,11/25/2015,7,M,NA,NA,NA,NA
ID12,11/25/2015,2,F,NA,NA,NA,NA
ID12,11/25/2015,6,R,NA,NA,NA,NA
ID12,11/25/2015,4,F,NA,NA,NA,NA
ID12,11/25/2015,2,F,NA,NA,NA,NA
ID12,11/25/2015,1,F,NA,NA,NA,NA
ID12,11/25/2015,1,F,NA,NA,NA,NA
ID12,11/25/2015,1,F,NA,NA,NA,NA
ID12,11/25/2015,1,F,NA,NA,NA,NA
ID12,11/25/2015,1,F,NA,NA,NA,NA
ID12,11/25/2015,1,F,NA,NA,NA,NA
ID12,11/25/2015,1,F,NA,NA,NA,NA
ID12,11/25/2015,1,F,NA,NA,NA,NA
ID12,11/25/2015,1,F,NA,NA,NA,NA
ID7,11/25/2015,23,R,NA,NA,NA,NA
ID7,11/25/2015,7,gm,ID52,NA,NA,ID52
ID17,11/25/2015,1,M,NA,NA,NA,NA
ID17,11/25/2015,1,R,NA,NA,NA,NA
ID17,11/25/2015,12,F,NA,NA,NA,NA
ID17,11/25/2015,2,F,NA,NA,NA,NA
ID17,11/25/2015,1,F,NA,NA,NA,NA
ID17,11/25/2015,1,F,NA,NA,NA,NA
ID17,11/25/2015,1,ssitco,NA,NA,ID54,ID54
ID17,11/25/2015,2,gmd/ssitco,NA,ID9,ID54,"ID9, ID54"
ID17,11/25/2015,2,gmd,NA,ID9,NA,ID9
ID17,11/25/2015,1,gm/gmd,ID47,ID19,NA,"ID47, ID19"
ID17,11/25/2015,1,gm/sitco,ID19,NA,ID47,"ID19, ID47"
ID17,11/25/2015,2,gm,ID19,NA,NA,ID19
ID17,11/25/2015,1,gm,ID47,NA,NA,ID47
ID17,11/25/2015,2,gm/sitco,ID19,NA,ID47,"ID19, ID47"
ID2,11/25/2015,6,M,NA,NA,NA,NA
ID2,11/25/2015,20,R,NA,NA,NA,NA
ID2,11/25/2015,3,F,NA,NA,NA,NA
ID2,11/25/2015,1,F,NA,NA,NA,NA
ID8,11/25/2015,1,M,NA,NA,NA,NA
ID8,11/25/2015,10,R,NA,NA,NA,NA
ID8,11/25/2015,1,F,NA,NA,NA,NA
ID8,11/25/2015,16,F,NA,NA,NA,NA
ID8,11/25/2015,2,F,NA,NA,NA,NA
ID4,11/26/2015,29,R,NA,NA,NA,NA
ID4,11/26/2015,1,M,NA,NA,NA,NA
ID5,11/27/2015,10,M,NA,NA,NA,NA
ID5,11/27/2015,11,R,NA,NA,NA,NA
ID5,11/27/2015,6,F,NA,NA,NA,NA
ID5,11/27/2015,2,F,NA,NA,NA,NA
ID5,11/27/2015,1,F,NA,NA,NA,NA
ID8,11/27/2015,11,M,NA,NA,NA,NA
ID8,11/27/2015,8,R,NA,NA,NA,NA
ID8,11/27/2015,1,F,NA,NA,NA,NA
ID8,11/27/2015,1,F,NA,NA,NA,NA
ID8,11/27/2015,4,F,NA,NA,NA,NA
ID8,11/27/2015,2,F,NA,NA,NA,NA
ID8,11/27/2015,1,F,NA,NA,NA,NA
ID8,11/27/2015,1,F,NA,NA,NA,NA
ID8,11/27/2015,1,F,NA,NA,NA,NA
ID10,11/28/2015,3,M,NA,NA,NA,NA
ID10,11/28/2015,14,R,NA,NA,NA,NA
ID10,11/28/2015,2,sitco,NA,NA,ID16,ID16
ID10,11/28/2015,3,R,NA,NA,NA,NA
ID10,11/28/2015,5,gm,ID33,NA,NA,ID33
ID10,11/28/2015,2,sitco,NA,NA,ID33,ID33
ID10,11/28/2015,1,R,NA,NA,NA,NA
ID7,11/28/2015,11,M,NA,NA,NA,NA
ID7,11/28/2015,9,R,NA,NA,NA,NA
ID7,11/28/2015,7,F,NA,NA,NA,NA
ID7,11/28/2015,2,F,NA,NA,NA,NA
ID7,11/28/2015,1,F,NA,NA,NA,NA
ID17,11/28/2015,6,M,NA,NA,NA,NA
ID17,11/28/2015,21,R,NA,NA,NA,NA
ID17,11/28/2015,1,F,NA,NA,NA,NA
ID17,11/28/2015,1,F,NA,NA,NA,NA
ID17,11/28/2015,1,F,NA,NA,NA,NA
ID11,11/28/2015,10,R,NA,NA,NA,NA
ID11,11/28/2015,9,M,NA,NA,NA,NA
ID11,11/28/2015,1,F,NA,NA,NA,NA
ID11,11/28/2015,1,F,NA,NA,NA,NA
ID11,11/28/2015,2,gm,ID8,NA,NA,ID8
ID11,11/28/2015,2,F,NA,NA,NA,NA
ID11,11/28/2015,3,F,NA,NA,NA,NA
ID11,11/28/2015,2,F,NA,NA,NA,NA
ID1,11/28/2015,5,M,NA,NA,NA,NA
ID1,11/28/2015,9,R,NA,NA,NA,NA
ID1,11/28/2015,1,F,NA,NA,NA,NA
ID1,11/28/2015,8,F,NA,NA,NA,NA
ID1,11/28/2015,3,F,NA,NA,NA,NA
ID1,11/28/2015,1,F,NA,NA,NA,NA
ID1,11/28/2015,2,F,NA,NA,NA,NA
ID1,11/28/2015,1,F,NA,NA,NA,NA
ID19,11/28/2015,6,M,NA,NA,NA,NA
ID19,11/28/2015,1,F,NA,NA,NA,NA
ID19,11/28/2015,14,R,NA,NA,NA,NA
ID19,11/28/2015,2,ssitco,NA,NA,ID47,ID47
ID19,11/28/2015,4,F,NA,NA,NA,NA
ID19,11/28/2015,3,F,NA,NA,NA,NA
ID12,11/28/2015,7,M,NA,NA,NA,NA
ID12,11/28/2015,9,R,NA,NA,NA,NA
ID12,11/28/2015,1,F,NA,NA,NA,NA
ID12,11/28/2015,3,F,NA,NA,NA,NA
ID12,11/28/2015,8,F,NA,NA,NA,NA
ID12,11/28/2015,2,F,NA,NA,NA,NA
ID13,11/28/2015,7,M,NA,NA,NA,NA
ID13,11/28/2015,14,R,NA,NA,NA,NA
ID13,11/28/2015,1,F,NA,NA,NA,NA
ID13,11/28/2015,4,F,NA,NA,NA,NA
ID13,11/28/2015,1,F,NA,NA,NA,NA
ID13,11/28/2015,1,F,NA,NA,NA,NA
ID13,11/28/2015,2,F,NA,NA,NA,NA
ID9,11/28/2015,4,M,NA,NA,NA,NA
ID9,11/28/2015,8,R,NA,NA,NA,NA
ID9,11/28/2015,2,F,NA,NA,NA,NA
ID9,11/28/2015,4,F,NA,NA,NA,NA
ID9,11/28/2015,4,F,NA,NA,NA,NA
ID9,11/28/2015,5,gm,ID55,NA,NA,ID55
ID9,11/28/2015,1,F,NA,NA,NA,NA
ID9,11/28/2015,2,gm,ID1,NA,NA,ID1
ID2,11/28/2015,3,M,NA,NA,NA,NA
ID2,11/28/2015,21,R,NA,NA,NA,NA
ID2,11/28/2015,1,F,NA,NA,NA,NA
ID15,11/28/2015,3,M,NA,NA,NA,NA
ID15,11/28/2015,2,R,NA,NA,NA,NA
ID15,11/28/2015,1,F,NA,NA,NA,NA
ID15,11/28/2015,18,F,NA,NA,NA,NA
ID15,11/28/2015,1,F,NA,NA,NA,NA
ID15,11/28/2015,5,F,NA,NA,NA,NA
ID13,11/29/2015,3,M,NA,NA,NA,NA
ID13,11/29/2015,7,R,NA,NA,NA,NA
ID13,11/29/2015,3,F,NA,NA,NA,NA
ID13,11/29/2015,8,F,NA,NA,NA,NA
ID13,11/29/2015,1,F,NA,NA,NA,NA
ID13,11/29/2015,8,F,NA,NA,NA,NA
ID12,11/29/2015,8,R,NA,NA,NA,NA
ID12,11/29/2015,3,F,NA,NA,NA,NA
ID12,11/29/2015,2,F,NA,NA,NA,NA
ID12,11/29/2015,1,F,NA,NA,NA,NA
ID12,11/29/2015,2,F,NA,NA,NA,NA
ID12,11/29/2015,1,F,NA,NA,NA,NA
ID12,11/29/2015,1,F,NA,NA,NA,NA
ID12,11/29/2015,2,F/sitco,NA,NA,ID25,ID25
ID12,11/29/2015,2,F,NA,NA,NA,NA
ID12,11/29/2015,5,F,NA,NA,NA,NA
ID12,11/29/2015,1,F,NA,NA,NA,NA
ID12,11/29/2015,2,F,NA,NA,NA,NA
ID18,11/29/2015,7,M,NA,NA,NA,NA
ID18,11/29/2015,5,R,NA,NA,NA,NA
ID18,11/29/2015,1,F,NA,NA,NA,NA
ID18,11/29/2015,10,F,NA,NA,NA,NA
ID18,11/29/2015,2,F,NA,NA,NA,NA
ID18,11/29/2015,1,ssitco,NA,NA,ID37,ID37
ID18,11/29/2015,2,F,NA,NA,NA,NA
ID18,11/29/2015,2,F,NA,NA,NA,NA
ID1,11/29/2015,2,M,NA,NA,NA,NA
ID1,11/29/2015,4,R,NA,NA,NA,NA
ID1,11/29/2015,1,F,NA,NA,NA,NA
ID1,11/29/2015,13,F,NA,NA,NA,NA
ID1,11/29/2015,3,F,NA,NA,NA,NA
ID1,11/29/2015,1,F,NA,NA,NA,NA
ID1,11/29/2015,2,F,NA,NA,NA,NA
ID1,11/29/2015,2,F,NA,NA,NA,NA
ID1,11/29/2015,1,sitco,NA,NA,ID20,ID20
ID1,11/29/2015,1,R,NA,NA,NA,NA
ID11,11/29/2015,4,M,NA,NA,NA,NA
ID11,11/29/2015,20,R,NA,NA,NA,NA
ID11,11/29/2015,6,F,NA,NA,NA,NA
ID7,11/29/2015,5,M,NA,NA,NA,NA
ID7,11/29/2015,17,R,NA,NA,NA,NA
ID7,11/29/2015,8,F,NA,NA,NA,NA
ID5,11/29/2015,4,M,NA,NA,NA,NA
ID5,11/29/2015,5,R,NA,NA,NA,NA
ID5,11/29/2015,21,F,NA,NA,NA,NA
ID2,11/29/2015,7,M,NA,NA,NA,NA
ID2,11/29/2015,2,R,NA,NA,NA,NA
ID2,11/29/2015,4,F,NA,NA,NA,NA
ID2,11/29/2015,2,R,NA,NA,NA,NA
ID2,11/29/2015,1,F,NA,NA,NA,NA
ID2,11/29/2015,2,F,NA,NA,NA,NA
ID2,11/29/2015,2,ssitco,NA,NA,ID53,ID53
ID2,11/29/2015,5,F,NA,NA,NA,NA
ID2,11/29/2015,4,F,NA,NA,NA,NA
ID2,11/29/2015,1,R,NA,NA,NA,NA
ID3,11/29/2015,8,M,NA,NA,NA,NA
ID3,11/29/2015,10,R,NA,NA,NA,NA
ID3,11/29/2015,3,F,NA,NA,NA,NA
ID3,11/29/2015,1,sitco,NA,NA,ID1,ID1
ID3,11/29/2015,1,F,NA,NA,NA,NA
ID3,11/29/2015,1,F,NA,NA,NA,NA
ID3,11/29/2015,6,F,NA,NA,NA,NA
ID8,11/29/2015,4,M,NA,NA,NA,NA
ID8,11/29/2015,10,R,NA,NA,NA,NA
ID8,11/29/2015,13,gm,ID27,NA,NA,ID27
ID8,11/29/2015,2,F,NA,NA,NA,NA
ID8,11/29/2015,1,sitco,NA,NA,ID27,ID27
ID16,11/29/2015,6,F,NA,NA,NA,NA
ID16,11/29/2015,7,F,NA,NA,NA,NA
ID16,11/29/2015,10,F,NA,NA,NA,NA
ID16,11/29/2015,5,F,NA,NA,NA,NA
ID16,11/29/2015,1,M,NA,NA,NA,NA
ID16,11/29/2015,1,R,NA,NA,NA,NA
ID14,11/29/2015,4,M,NA,NA,NA,NA
ID14,11/29/2015,8,sitco,NA,NA,ID58,ID58
ID14,11/29/2015,4,R,NA,NA,NA,NA
ID14,11/29/2015,5,gmd,NA,ID19,NA,ID19
ID14,11/29/2015,5,R,NA,NA,NA,NA
ID14,11/29/2015,4,gm,ID58,NA,NA,ID58
ID15,11/29/2015,9,M,NA,NA,NA,NA
ID15,11/29/2015,8,R,NA,NA,NA,NA
ID15,11/29/2015,3,F,NA,NA,NA,NA
ID15,11/29/2015,1,gmd,NA,ID29,NA,ID29
ID15,11/29/2015,1,R,NA,NA,NA,NA
ID15,11/29/2015,4,F,NA,NA,NA,NA
ID15,11/29/2015,4,F,NA,NA,NA,NA
ID19,11/29/2015,7,M,NA,NA,NA,NA
ID19,11/29/2015,5,R,NA,NA,NA,NA
ID19,11/29/2015,2,gm,ID14,NA,NA,ID14
ID19,11/29/2015,4,gm,ID58,NA,NA,ID58
ID19,11/29/2015,7,R,NA,NA,NA,NA
ID19,11/29/2015,1,sitco,NA,NA,ID58,ID58
ID19,11/29/2015,4,F,NA,NA,NA,NA
ID9,11/29/2015,11,M,NA,NA,NA,NA
ID9,11/29/2015,8,R,NA,NA,NA,NA
ID9,11/29/2015,5,F,NA,NA,NA,NA
ID9,11/29/2015,3,F,NA,NA,NA,NA
ID9,11/29/2015,3,F,NA,NA,NA,NA
ID6,11/29/2015,4,M,NA,NA,NA,NA
ID6,11/29/2015,24,R,NA,NA,NA,NA
ID6,11/29/2015,2,F,NA,NA,NA,NA
ID4,11/29/2015,8,M,NA,NA,NA,NA
ID4,11/29/2015,4,R,NA,NA,NA,NA
ID4,11/29/2015,2,F,NA,NA,NA,NA
ID4,11/29/2015,13,F,NA,NA,NA,NA
ID4,11/29/2015,3,F,NA,NA,NA,NA
ID15,11/30/2015,4,M,NA,NA,NA,NA
ID15,11/30/2015,6,R,NA,NA,NA,NA
ID15,11/30/2015,1,F,NA,NA,NA,NA
ID15,11/30/2015,3,F,NA,NA,NA,NA
ID15,11/30/2015,16,F,NA,NA,NA,NA
ID10,11/30/2015,1,M,NA,NA,NA,NA
ID10,11/30/2015,5,F,NA,NA,NA,NA
ID10,11/30/2015,2,F,NA,NA,NA,NA
ID10,11/30/2015,2,F,NA,NA,NA,NA
ID10,11/30/2015,1,F,NA,NA,NA,NA
ID10,11/30/2015,1,F,NA,NA,NA,NA
ID10,11/30/2015,2,F,NA,NA,NA,NA
ID10,11/30/2015,4,F,NA,NA,NA,NA
ID10,11/30/2015,1,F,NA,NA,NA,NA
ID10,11/30/2015,3,F,NA,NA,NA,NA
ID10,11/30/2015,3,F,NA,NA,NA,NA
ID10,11/30/2015,5,F,NA,NA,NA,NA
ID19,11/30/2015,6,M,NA,NA,NA,NA
ID19,11/30/2015,6,R,NA,NA,NA,NA
ID19,11/30/2015,2,F,NA,NA,NA,NA
ID19,11/30/2015,6,gm/sitco,ID14,NA,ID58,"ID14, ID58"
ID19,11/30/2015,1,gm,ID14,NA,NA,ID14
ID19,11/30/2015,4,F,NA,NA,NA,NA
ID19,11/30/2015,2,F,NA,NA,NA,NA
ID19,11/30/2015,3,F,NA,NA,NA,NA
ID9,11/30/2015,7,M,NA,NA,NA,NA
ID9,11/30/2015,4,R,NA,NA,NA,NA
ID9,11/30/2015,4,F,NA,NA,NA,NA
ID9,11/30/2015,3,F,NA,NA,NA,NA
ID9,11/30/2015,1,F,NA,NA,NA,NA
ID9,11/30/2015,4,gm,ID48,NA,NA,ID48
ID9,11/30/2015,4,gmd/sitco,NA,ID49,ID48,"ID49, ID48"
ID9,11/30/2015,1,gm,ID49,NA,NA,ID49
ID9,11/30/2015,2,gm,ID49,NA,NA,ID49
ID1,11/30/2015,12,M,NA,NA,NA,NA
ID1,11/30/2015,4,R,NA,NA,NA,NA
ID1,11/30/2015,2,F,NA,NA,NA,NA
ID1,11/30/2015,8,F,NA,NA,NA,NA
ID1,11/30/2015,4,F,NA,NA,NA,NA
ID16,11/30/2015,8,M,NA,NA,NA,NA
ID16,11/30/2015,6,R,NA,NA,NA,NA
ID16,11/30/2015,5,F,NA,NA,NA,NA
ID16,11/30/2015,2,F,NA,NA,NA,NA
ID16,11/30/2015,4,gm,ID42,NA,NA,ID42
ID16,11/30/2015,5,sitco,NA,NA,ID42,ID42
ID17,12/1/2015,18,R,NA,NA,NA,NA
ID17,12/1/2015,4,M,NA,NA,NA,NA
ID17,12/1/2015,1,F,NA,NA,NA,NA
ID17,12/1/2015,2,F,NA,NA,NA,NA
ID17,12/1/2015,1,F,NA,NA,NA,NA
ID17,12/1/2015,1,F,NA,NA,NA,NA
ID17,12/1/2015,1,F,NA,NA,NA,NA
ID17,12/1/2015,1,F,NA,NA,NA,NA
ID17,12/1/2015,1,F,NA,NA,NA,NA
ID18,12/1/2015,9,R,NA,NA,NA,NA
ID18,12/1/2015,6,M,NA,NA,NA,NA
ID18,12/1/2015,2,F,NA,NA,NA,NA
ID18,12/1/2015,1,F,NA,NA,NA,NA
ID18,12/1/2015,2,F,NA,NA,NA,NA
ID18,12/1/2015,2,F,NA,NA,NA,NA
ID18,12/1/2015,3,F,NA,NA,NA,NA
ID18,12/1/2015,2,F,NA,NA,NA,NA
ID18,12/1/2015,1,F,NA,NA,NA,NA
ID18,12/1/2015,1,F,NA,NA,NA,NA
ID18,12/1/2015,1,sitco,NA,NA,ID31,ID31
ID16,12/1/2015,26,R,NA,NA,NA,NA
ID16,12/1/2015,2,M,NA,NA,NA,NA
ID16,12/1/2015,2,F,NA,NA,NA,NA
ID10,12/1/2015,3,F,NA,NA,NA,NA
ID10,12/1/2015,3,R,NA,NA,NA,NA
ID10,12/1/2015,6,M,NA,NA,NA,NA
ID10,12/1/2015,5,F,NA,NA,NA,NA
ID10,12/1/2015,4,F,NA,NA,NA,NA
ID10,12/1/2015,2,F,NA,NA,NA,NA
ID14,12/1/2015,19,sitco,NA,NA,ID58,ID58
ID14,12/1/2015,2,F/sitco,NA,NA,ID58,ID58
ID14,12/1/2015,2,F/sitco,NA,NA,ID58,ID58
ID14,12/1/2015,7,M,NA,NA,NA,NA
ID12,12/1/2015,30,F,NA,NA,NA,NA
ID12,12/2/2015,20,M,NA,NA,NA,NA
ID12,12/2/2015,8,R,NA,NA,NA,NA
ID12,12/2/2015,2,F,NA,NA,NA,NA
ID13,12/2/2015,6,M,NA,NA,NA,NA
ID13,12/2/2015,13,F,NA,NA,NA,NA
ID13,12/2/2015,9,R,NA,NA,NA,NA
ID13,12/2/2015,1,F,NA,NA,NA,NA
ID13,12/2/2015,1,F,NA,NA,NA,NA
ID4,12/2/2015,1,M,NA,NA,NA,NA
ID4,12/2/2015,4,R,NA,NA,NA,NA
ID4,12/2/2015,5,gm,ID25,NA,NA,ID25
ID4,12/2/2015,7,gmd,NA,ID25,NA,ID25
ID4,12/2/2015,5,sitco,NA,NA,ID25,ID25
ID11,12/2/2015,1,M,NA,NA,NA,NA
ID11,12/2/2015,14,R,NA,NA,NA,NA
ID11,12/2/2015,4,F,NA,NA,NA,NA
ID11,12/2/2015,7,F,NA,NA,NA,NA
ID11,12/2/2015,4,F,NA,NA,NA,NA
ID5,12/2/2015,18,F,NA,NA,NA,NA
ID5,12/2/2015,2,F,NA,NA,NA,NA
ID5,12/2/2015,3,F,NA,NA,NA,NA
ID5,12/2/2015,2,F,NA,NA,NA,NA
ID5,12/2/2015,4,gm,ID34,NA,NA,ID34
ID5,12/2/2015,1,gmd,NA,ID34,NA,ID34
ID18,12/2/2015,2,M,NA,NA,NA,NA
ID18,12/2/2015,1,R,NA,NA,NA,NA
ID18,12/2/2015,12,F,NA,NA,NA,NA
ID18,12/2/2015,6,F,NA,NA,NA,NA
ID18,12/2/2015,8,gm,ID37,NA,NA,ID37
ID18,12/2/2015,1,ssitco,NA,NA,ID37,ID37
ID10,12/2/2015,2,M,NA,NA,NA,NA
ID10,12/2/2015,12,F,NA,NA,NA,NA
ID10,12/2/2015,5,F,NA,NA,NA,NA
ID10,12/2/2015,2,F,NA,NA,NA,NA
ID10,12/2/2015,5,F,NA,NA,NA,NA
ID10,12/2/2015,4,gm/sitco,ID14,NA,ID58,"ID14, ID58"
ID9,12/2/2015,2,M,NA,NA,NA,NA
ID9,12/2/2015,2,R,NA,NA,NA,NA
ID9,12/2/2015,11,F,NA,NA,NA,NA
ID9,12/2/2015,4,F,NA,NA,NA,NA
ID9,12/2/2015,3,gm,ID19,NA,NA,ID19
ID9,12/2/2015,4,gm,ID4,NA,NA,ID4
ID9,12/2/2015,3,gmd,NA,ID19,NA,ID19
ID9,12/2/2015,1,gmd,NA,ID4,NA,ID4
ID6,12/2/2015,1,M,NA,NA,NA,NA
ID6,12/2/2015,12,F,NA,NA,NA,NA
ID6,12/2/2015,4,F,NA,NA,NA,NA
ID6,12/2/2015,3,F,NA,NA,NA,NA
ID6,12/2/2015,6,F,NA,NA,NA,NA
ID6,12/2/2015,4,F,NA,NA,NA,NA
ID8,12/3/2015,3,M,NA,NA,NA,NA
ID8,12/3/2015,7,R,NA,NA,NA,NA
ID8,12/3/2015,5,F,NA,NA,NA,NA
ID8,12/3/2015,12,F,NA,NA,NA,NA
ID8,12/3/2015,3,F,NA,NA,NA,NA
ID4,12/3/2015,2,M,NA,NA,NA,NA
ID4,12/3/2015,20,R,NA,NA,NA,NA
ID4,12/3/2015,2,F,NA,NA,NA,NA
ID4,12/3/2015,6,F,NA,NA,NA,NA
ID16,12/3/2015,6,M,NA,NA,NA,NA
ID16,12/3/2015,13,R,NA,NA,NA,NA
ID16,12/3/2015,2,F,NA,NA,NA,NA
ID16,12/3/2015,1,F,NA,NA,NA,NA
ID16,12/3/2015,3,F,NA,NA,NA,NA
ID16,12/3/2015,3,F,NA,NA,NA,NA
ID16,12/3/2015,1,R,NA,NA,NA,NA
ID16,12/3/2015,1,sitco,NA,NA,ID8,ID8
ID6,12/3/2015,2,M,NA,NA,NA,NA
ID6,12/3/2015,17,R,NA,NA,NA,NA
ID6,12/3/2015,3,F,NA,NA,NA,NA
ID6,12/3/2015,4,F,NA,NA,NA,NA
ID6,12/3/2015,4,F,NA,NA,NA,NA
ID18,12/3/2015,1,F,NA,NA,NA,NA
ID18,12/3/2015,6,R,NA,NA,NA,NA
ID18,12/3/2015,2,F,NA,NA,NA,NA
ID18,12/3/2015,2,F,NA,NA,NA,NA
ID18,12/3/2015,1,F,NA,NA,NA,NA
ID18,12/3/2015,4,F,NA,NA,NA,NA
ID18,12/3/2015,1,F,NA,NA,NA,NA
ID18,12/3/2015,1,F,NA,NA,NA,NA
ID18,12/3/2015,1,F,NA,NA,NA,NA
ID18,12/3/2015,2,F,NA,NA,NA,NA
ID18,12/3/2015,1,F,NA,NA,NA,NA
ID18,12/3/2015,1,F,NA,NA,NA,NA
ID18,12/3/2015,4,F,NA,NA,NA,NA
ID18,12/3/2015,1,F,NA,NA,NA,NA
ID18,12/3/2015,1,F,NA,NA,NA,NA
ID18,12/3/2015,1,M,NA,NA,NA,NA
ID15,12/3/2015,2,M,NA,NA,NA,NA
ID15,12/3/2015,11,R,NA,NA,NA,NA
ID15,12/3/2015,1,F,NA,NA,NA,NA
ID15,12/3/2015,1,F,NA,NA,NA,NA
ID15,12/3/2015,1,F,NA,NA,NA,NA
ID15,12/3/2015,1,F,NA,NA,NA,NA
ID15,12/3/2015,1,F,NA,NA,NA,NA
ID15,12/3/2015,1,F,NA,NA,NA,NA
ID15,12/3/2015,1,R,NA,NA,NA,NA
ID15,12/3/2015,2,gm,ID40,NA,NA,ID40
ID15,12/3/2015,2,gm,ID40,NA,NA,ID40
ID15,12/3/2015,2,sitco,NA,NA,ID40,ID40
ID15,12/3/2015,1,ssitco,NA,NA,ID52,ID52
ID15,12/3/2015,1,gm/ssitco,ID40,NA,ID52,"ID40, ID52"
ID15,12/3/2015,2,gm/sitco,ID40,NA,ID52,"ID40, ID52"
ID14,12/3/2015,3,M,NA,NA,NA,NA
ID14,12/3/2015,22,sitco,NA,NA,ID58,ID58
ID14,12/3/2015,5,F/sitco,NA,NA,ID58,ID58
ID1,12/3/2015,10,R,NA,NA,NA,NA
ID1,12/3/2015,5,R,NA,NA,NA,NA
ID1,12/3/2015,1,gm,ID46,NA,NA,ID46
ID1,12/3/2015,2,gm,ID46,NA,NA,ID46
ID1,12/3/2015,8,gm,ID30,NA,NA,ID30
ID1,12/3/2015,1,sitco,NA,NA,ID34,ID34
ID1,12/3/2015,1,ssitco,NA,NA,ID20,ID20
ID1,12/3/2015,2,gm/sitco,ID30,NA,ID20,"ID30, ID20"
ID2,12/3/2015,2,M,NA,NA,NA,NA
ID2,12/3/2015,2,F,NA,NA,NA,NA
ID2,12/3/2015,16,R,NA,NA,NA,NA
ID2,12/3/2015,1,F,NA,NA,NA,NA
ID2,12/3/2015,4,F,NA,NA,NA,NA
ID2,12/3/2015,5,gmd/sitco,NA,ID31,ID53,"ID31, ID53"
ID19,12/3/2015,1,M,NA,NA,NA,NA
ID19,12/3/2015,13,R,NA,NA,NA,NA
ID19,12/3/2015,1,F,NA,NA,NA,NA
ID19,12/3/2015,3,F,NA,NA,NA,NA
ID19,12/3/2015,1,F,NA,NA,NA,NA
ID19,12/3/2015,2,F,NA,NA,NA,NA
ID19,12/3/2015,1,F,NA,NA,NA,NA
ID19,12/3/2015,5,gm,ID33,NA,NA,ID33
ID19,12/3/2015,3,sitco,NA,NA,ID33,ID33
ID12,12/3/2015,6,M,NA,NA,NA,NA
ID12,12/3/2015,3,R,NA,NA,NA,NA
ID12,12/3/2015,4,F,NA,NA,NA,NA
ID12,12/3/2015,3,F,NA,NA,NA,NA
ID12,12/3/2015,3,F,NA,NA,NA,NA
ID12,12/3/2015,4,F,NA,NA,NA,NA
ID12,12/3/2015,3,F,NA,NA,NA,NA
ID12,12/3/2015,3,F,NA,NA,NA,NA
ID12,12/3/2015,1,F,NA,NA,NA,NA
ID17,12/3/2015,1,M,NA,NA,NA,NA
ID17,12/3/2015,3,R,NA,NA,NA,NA
ID17,12/3/2015,4,F,NA,NA,NA,NA
ID17,12/3/2015,6,F,NA,NA,NA,NA
ID17,12/3/2015,2,F,NA,NA,NA,NA
ID17,12/3/2015,1,F,NA,NA,NA,NA
ID17,12/3/2015,1,F,NA,NA,NA,NA
ID17,12/3/2015,5,F,NA,NA,NA,NA
ID17,12/3/2015,1,F,NA,NA,NA,NA
ID17,12/3/2015,1,F,NA,NA,NA,NA
ID17,12/3/2015,2,R,NA,NA,NA,NA
ID17,12/3/2015,2,ssitco,NA,NA,ID54,ID54
ID17,12/3/2015,1,ssitco,NA,NA,ID54,ID54
ID7,12/3/2015,5,M,NA,NA,NA,NA
ID7,12/3/2015,8,R,NA,NA,NA,NA
ID7,12/3/2015,4,F,NA,NA,NA,NA
ID7,12/3/2015,1,R,NA,NA,NA,NA
ID7,12/3/2015,2,F,NA,NA,NA,NA
ID7,12/3/2015,2,F,NA,NA,NA,NA
ID7,12/3/2015,2,F,NA,NA,NA,NA
ID7,12/3/2015,2,F,NA,NA,NA,NA
ID7,12/3/2015,2,F,NA,NA,NA,NA
ID7,12/3/2015,2,gm,ID14,NA,NA,ID14
ID9,12/3/2015,19,R,NA,NA,NA,NA
ID9,12/3/2015,11,gm,ID48,NA,NA,ID48
ID13,12/3/2015,4,M,NA,NA,NA,NA
ID13,12/3/2015,4,R,NA,NA,NA,NA
ID13,12/3/2015,3,F,NA,NA,NA,NA
